CustomerID,Month,Industry,Country,Revenue_MEUR,EBITDA_MEUR,EBITDA_Margin,Operating_Cash_Flow_MEUR,Free_Cash_Flow_MEUR,Loan_Amount_MEUR,Collateral_Value_MEUR,PD_pct,LGD_pct,Interest_Rate_pct,Days_Past_Due,Risk_Rating_1to10,Net_Debt_to_EBITDA,Debt_to_Equity,Interest_Coverage,ROIC_pct,Stage,Covenant_Breach
C1135,2024-05-01,Utilities,Norway,21.99,2.89,0.1313,2.56,1.62,5.04,4.91,0.3,39.23,6.56,62,7,0.9,1.37,8.9,8.86,2,Y
C1135,2024-06-01,Utilities,Norway,24.23,2.9,0.1195,2.55,1.22,5.04,5.23,0.37,38.92,6.56,56,7,2.04,1.37,7.5,7.47,2,N
C1135,2024-07-01,Utilities,Norway,26.26,3.21,0.1222,2.39,0.92,5.04,5.52,0.3,40.23,6.56,34,7,1.09,1.37,9.41,5.8,2,N
C1135,2024-08-01,Utilities,Norway,25.21,2.97,0.118,2.41,2.05,5.04,4.93,2.68,42.2,6.56,43,7,0.1,1.37,8.99,7.92,2,N
C1135,2024-09-01,Utilities,Norway,25.39,2.74,0.1079,2.14,2.02,5.04,5.21,0.3,44.89,6.56,45,7,0.1,1.37,8.61,4.6,2,N
C1135,2024-10-01,Utilities,Norway,25.45,3.24,0.1273,2.89,2.3,5.04,5.41,0.84,40.98,6.56,61,7,1.07,1.37,9.62,6.87,2,Y
C1135,2024-11-01,Utilities,Norway,25.73,3.61,0.1402,2.78,2.51,5.04,4.79,0.54,50.41,6.56,59,7,0.1,1.37,11.97,6.18,2,N
C1135,2024-12-01,Utilities,Norway,24.93,3.65,0.1464,3.51,2.51,5.04,5.15,0.35,38.88,6.56,68,7,2.62,1.37,9.7,8.83,2,Y
C1136,2024-01-01,Construction,Italy,23.51,2.63,0.1118,2.23,2.18,5.3,2.67,10.03,35.13,7.22,55,8,2.73,1.9,7.25,5.02,2,Y
C1136,2024-02-01,Construction,Italy,25.59,2.51,0.0981,2.6,1.72,5.3,2.51,9.8,30.3,7.22,57,8,2.62,1.9,7.52,7.5,2,Y
C1136,2024-03-01,Construction,Italy,26.08,2.7,0.1036,2.04,1.92,5.3,2.49,9.89,35.5,7.22,75,8,2.67,1.9,7.98,8.75,2,Y
C1136,2024-04-01,Construction,Italy,26.36,2.87,0.1089,2.28,2.17,5.3,2.7,10.0,38.25,7.22,75,8,1.7,1.9,7.79,8.78,2,Y
C1136,2024-05-01,Construction,Italy,26.35,3.22,0.1222,2.38,1.36,5.3,2.66,10.6,35.77,7.22,65,8,1.67,1.9,9.0,4.3,2,Y
C1136,2024-06-01,Construction,Italy,26.16,3.22,0.1232,3.22,2.61,5.3,2.79,10.62,33.03,7.22,78,8,1.83,1.9,9.36,8.36,2,Y
C1136,2024-07-01,Construction,Italy,25.98,3.61,0.139,2.64,1.58,5.3,2.8,11.29,35.76,7.22,83,8,2.03,1.9,11.59,7.18,2,Y
C1136,2024-08-01,Construction,Italy,25.53,3.62,0.1419,3.82,3.63,5.3,2.65,10.74,28.35,7.22,86,8,1.26,1.9,9.83,4.41,2,Y
C1136,2024-09-01,Construction,Italy,25.76,3.83,0.1489,3.15,1.26,5.3,2.64,10.48,34.68,7.22,77,8,1.38,1.9,13.7,9.62,2,Y
C1136,2024-10-01,Construction,Italy,24.74,3.45,0.1395,3.1,1.74,5.3,2.53,10.09,31.14,7.22,74,8,2.21,1.9,7.78,7.48,2,Y
C1136,2024-11-01,Construction,Italy,22.63,3.19,0.1412,3.5,1.96,5.3,2.82,11.05,30.32,7.22,78,8,1.42,1.9,7.8,7.44,2,Y
C1136,2024-12-01,Construction,Italy,23.4,3.18,0.1357,3.15,2.59,5.3,2.6,10.65,33.67,7.22,71,8,2.33,1.9,7.49,5.76,2,Y
C1137,2024-01-01,Tech SaaS,Finland,73.1,8.95,0.1225,7.85,6.68,8.36,6.12,1.99,39.76,7.9,0,1,1.87,1.57,13.6,7.1,1,N
C1137,2024-02-01,Tech SaaS,Finland,77.11,8.4,0.1089,7.7,6.6,8.36,6.3,2.38,39.89,7.9,8,1,1.34,1.57,11.58,3.29,1,N
C1137,2024-03-01,Tech SaaS,Finland,82.19,11.35,0.1381,11.41,9.63,8.36,5.66,0.95,45.48,7.9,14,1,1.39,1.57,15.0,6.55,1,N
C1137,2024-04-01,Tech SaaS,Finland,81.31,11.8,0.1451,10.92,9.33,8.36,5.82,3.85,41.18,7.9,18,1,3.05,1.57,15.0,8.34,1,N
C1137,2024-05-01,Tech SaaS,Finland,77.07,10.01,0.1299,10.84,8.79,8.36,6.19,0.87,37.74,7.9,6,1,1.99,1.57,13.91,8.22,1,N
C1137,2024-06-01,Tech SaaS,Finland,71.69,8.81,0.1229,9.51,8.08,8.36,5.75,3.09,34.3,7.9,16,1,2.18,1.57,12.99,3.87,1,N
C1137,2024-07-01,Tech SaaS,Finland,73.18,7.81,0.1068,6.15,4.5,8.36,6.44,2.34,36.64,7.9,23,1,1.86,1.57,11.9,6.24,1,N
C1137,2024-08-01,Tech SaaS,Finland,72.71,8.32,0.1144,6.84,4.97,8.36,6.23,3.05,35.68,7.9,18,1,2.47,1.57,11.69,7.71,1,N
C1137,2024-09-01,Tech SaaS,Finland,73.85,7.39,0.1,7.44,6.97,8.36,6.27,2.07,41.5,7.9,12,1,1.2,1.57,12.82,7.26,1,N
C1137,2024-10-01,Tech SaaS,Finland,74.49,6.93,0.0931,6.51,5.46,8.36,6.22,3.29,39.86,7.9,7,1,3.26,1.57,11.58,6.81,1,N
C1137,2024-11-01,Tech SaaS,Finland,77.73,5.28,0.0679,4.23,1.63,8.36,6.27,0.61,35.97,7.9,0,1,2.27,1.57,8.41,10.39,1,N
C1137,2024-12-01,Tech SaaS,Finland,76.84,3.93,0.0511,4.16,2.67,8.36,5.76,1.92,33.78,7.9,0,1,2.77,1.57,6.8,9.09,1,N
C1138,2024-01-01,Agriculture,Austria,14.1,3.28,0.2329,3.28,2.23,4.33,4.06,26.13,58.51,7.04,53,8,0.91,1.86,12.51,7.29,2,Y
C1138,2024-02-01,Agriculture,Austria,13.59,3.17,0.233,2.72,2.24,4.33,3.9,27.24,63.15,7.04,74,9,1.81,1.86,12.58,5.82,2,Y
C1138,2024-03-01,Agriculture,Austria,13.47,3.09,0.2295,2.73,2.31,4.33,4.03,26.94,60.75,7.04,99,10,2.6,1.86,9.92,7.8,3,Y
C1138,2024-04-01,Agriculture,Austria,13.62,3.24,0.2375,2.91,2.34,4.33,3.96,25.97,65.06,7.04,121,10,2.38,1.86,10.35,6.34,3,Y
C1138,2024-05-01,Agriculture,Austria,12.23,3.03,0.2477,2.83,2.11,4.33,4.21,29.1,61.86,7.04,123,10,1.15,1.86,11.59,8.22,3,Y
C1138,2024-06-01,Agriculture,Austria,12.66,3.34,0.2638,3.12,3.03,4.33,4.09,27.76,66.59,7.04,138,10,1.7,1.86,10.62,4.52,3,Y
C1138,2024-07-01,Agriculture,Austria,13.04,3.71,0.2842,4.05,3.47,4.33,4.21,28.4,68.72,7.04,158,10,2.59,1.86,12.8,3.49,3,Y
C1138,2024-08-01,Agriculture,Austria,13.05,3.79,0.2905,4.17,3.38,4.33,3.81,27.19,66.76,7.04,175,10,2.25,1.86,12.91,4.48,3,Y
C1138,2024-09-01,Agriculture,Austria,13.2,3.8,0.2881,2.95,1.95,4.33,3.68,29.08,60.08,7.04,194,10,1.43,1.86,12.37,4.82,3,Y
C1138,2024-10-01,Agriculture,Austria,12.83,3.55,0.2767,3.31,2.36,4.33,3.81,26.75,61.37,7.04,210,10,2.21,1.86,11.2,6.78,3,Y
C1138,2024-11-01,Agriculture,Austria,13.33,3.77,0.2831,3.68,3.03,4.33,4.06,26.58,63.2,7.04,201,10,1.59,1.86,14.01,9.55,3,Y
C1138,2024-12-01,Agriculture,Austria,13.81,3.72,0.2691,3.21,2.22,4.33,3.73,28.27,64.88,7.04,205,10,2.01,1.86,12.83,3.79,3,Y
C1139,2024-01-01,Financial Services,Portugal,18.22,3.64,0.1997,2.81,2.27,3.3,3.14,17.54,55.91,6.51,0,5,4.04,3.51,15.0,7.13,1,N
C1139,2024-02-01,Financial Services,Portugal,18.14,3.87,0.2135,2.94,2.09,3.3,3.41,15.9,53.86,6.51,1,5,3.2,3.51,15.0,8.4,1,N
C1139,2024-03-01,Financial Services,Portugal,18.72,4.22,0.2254,3.79,3.79,3.3,3.41,17.93,51.37,6.51,8,5,2.41,3.51,15.0,2.64,1,N
C1139,2024-04-01,Financial Services,Portugal,18.12,4.01,0.2213,3.26,1.46,3.3,3.45,19.27,54.02,6.51,7,5,3.18,3.51,15.0,8.36,1,N
C1139,2024-05-01,Financial Services,Portugal,17.97,3.93,0.2186,4.24,3.24,3.3,3.42,18.65,55.88,6.51,9,5,3.48,3.51,15.0,9.15,1,N
C1139,2024-06-01,Financial Services,Portugal,19.8,4.37,0.2209,4.39,3.46,3.3,3.0,16.89,55.82,6.51,5,5,3.36,3.51,15.0,5.45,1,N
C1139,2024-07-01,Financial Services,Portugal,19.18,4.4,0.2296,3.3,1.76,3.3,3.4,17.19,52.25,6.51,9,5,3.94,3.51,15.0,8.88,1,N
C1139,2024-08-01,Financial Services,Portugal,18.86,4.09,0.2168,3.91,2.12,3.3,3.31,19.88,53.74,6.51,9,5,4.19,3.51,15.0,8.58,1,N
C1139,2024-09-01,Financial Services,Portugal,18.74,4.25,0.2266,3.68,2.56,3.3,3.46,18.48,53.81,6.51,9,5,3.51,3.51,15.0,5.27,1,N
C1139,2024-10-01,Financial Services,Portugal,19.02,4.42,0.2325,4.14,3.52,3.3,3.22,17.42,57.61,6.51,0,5,3.0,3.51,15.0,9.76,1,N
C1139,2024-11-01,Financial Services,Portugal,20.12,4.73,0.235,3.71,2.77,3.3,3.31,16.97,54.7,6.51,20,5,2.65,3.51,15.0,6.3,1,N
C1139,2024-12-01,Financial Services,Portugal,20.48,4.61,0.2252,3.97,2.9,3.3,3.38,17.39,51.52,6.51,30,5,3.1,3.51,15.0,9.3,1,N
C1140,2024-01-01,Hospitality,Czech Republic,9.26,1.3,0.1409,1.06,0.77,0.86,0.84,8.4,69.96,7.87,43,9,0.1,0.84,12.58,2.92,2,Y
C1140,2024-02-01,Hospitality,Czech Republic,9.11,1.16,0.1269,0.95,0.37,0.86,0.84,7.95,72.83,7.87,55,9,0.1,0.84,12.31,6.02,2,Y
C1140,2024-03-01,Hospitality,Czech Republic,8.18,1.15,0.1407,1.02,0.67,0.86,0.84,6.37,71.61,7.87,46,9,0.1,0.84,10.78,7.58,2,Y
C1140,2024-04-01,Hospitality,Czech Republic,8.02,1.1,0.1377,1.07,1.01,0.86,0.86,7.42,69.38,7.87,67,9,1.39,0.84,10.35,5.02,2,Y
C1140,2024-05-01,Hospitality,Czech Republic,8.03,1.22,0.1522,1.17,0.58,0.86,0.84,8.12,74.07,7.87,58,9,0.78,0.84,12.32,8.31,2,Y
C1140,2024-06-01,Hospitality,Czech Republic,8.14,1.2,0.1478,1.06,0.74,0.86,0.79,7.65,77.48,7.87,64,9,0.1,0.84,13.62,4.29,2,Y
C1140,2024-07-01,Hospitality,Czech Republic,8.2,1.08,0.1316,1.16,1.15,0.86,0.85,6.4,73.05,7.87,64,9,0.57,0.84,12.11,4.12,2,Y
C1140,2024-08-01,Hospitality,Czech Republic,8.44,1.05,0.1239,0.81,0.79,0.86,0.81,8.06,67.95,7.87,59,9,0.48,0.84,10.55,7.68,2,Y
C1140,2024-09-01,Hospitality,Czech Republic,8.33,1.06,0.1272,1.02,0.52,0.86,0.75,6.91,73.83,7.87,77,9,0.67,0.84,11.48,3.31,2,Y
C1140,2024-10-01,Hospitality,Czech Republic,7.93,0.88,0.1106,0.71,0.44,0.86,0.8,7.35,70.37,7.87,97,10,1.04,0.84,8.94,5.08,3,Y
C1140,2024-11-01,Hospitality,Czech Republic,7.47,0.68,0.0909,0.6,0.47,0.86,0.77,6.47,76.06,7.87,97,10,0.33,0.84,7.5,6.58,3,Y
C1140,2024-12-01,Hospitality,Czech Republic,7.32,0.67,0.091,0.65,0.58,0.86,0.8,8.23,71.47,7.87,108,10,2.02,0.84,6.72,0.85,3,Y
C1141,2024-01-01,Pharmaceuticals,Sweden,99.45,20.1,0.2022,20.06,11.03,25.61,27.01,6.33,55.97,7.73,0,5,2.16,1.65,8.78,5.5,1,N
C1141,2024-02-01,Pharmaceuticals,Sweden,104.7,22.19,0.2119,23.83,13.38,25.61,25.36,7.69,54.54,7.73,7,5,1.46,1.65,14.21,7.13,1,N
C1141,2024-03-01,Pharmaceuticals,Sweden,100.36,20.12,0.2004,20.57,19.57,25.61,26.47,6.29,55.21,7.73,0,5,0.1,1.65,8.77,7.05,1,N
C1141,2024-04-01,Pharmaceuticals,Sweden,106.29,24.43,0.2299,19.89,7.71,25.61,25.56,6.56,56.77,7.73,19,5,1.4,1.65,10.62,10.33,1,N
C1141,2024-05-01,Pharmaceuticals,Sweden,111.79,24.28,0.2172,25.81,22.96,25.61,24.85,5.17,56.48,7.73,20,5,3.05,1.65,14.44,8.11,1,N
C1141,2024-06-01,Pharmaceuticals,Sweden,104.3,23.47,0.2251,20.03,14.86,25.61,25.52,5.72,60.79,7.73,38,5,2.92,1.65,11.0,2.93,2,N
C1141,2024-07-01,Pharmaceuticals,Sweden,108.17,23.1,0.2135,21.73,19.8,25.61,25.08,7.86,54.21,7.73,38,5,1.89,1.65,12.4,4.0,2,N
C1141,2024-08-01,Pharmaceuticals,Sweden,108.02,22.73,0.2104,17.28,10.08,25.61,25.4,7.79,57.32,7.73,43,5,1.03,1.65,11.92,7.52,2,N
C1141,2024-09-01,Pharmaceuticals,Sweden,104.22,22.79,0.2187,17.91,11.68,25.61,27.36,6.75,60.48,7.73,54,5,1.4,1.65,11.66,5.52,2,N
C1141,2024-10-01,Pharmaceuticals,Sweden,97.18,22.01,0.2265,17.15,12.54,25.61,26.35,5.16,57.57,7.73,51,5,0.98,1.65,9.85,6.67,2,N
C1141,2024-11-01,Pharmaceuticals,Sweden,97.07,23.61,0.2433,19.94,14.33,25.61,25.56,6.54,59.09,7.73,51,5,2.5,1.65,12.47,9.29,2,N
C1141,2024-12-01,Pharmaceuticals,Sweden,98.52,25.03,0.2541,23.32,15.07,25.61,28.21,6.28,53.0,7.73,51,5,1.96,1.65,13.32,6.73,2,N
C1142,2024-01-01,Construction,Belgium,17.09,3.66,0.214,3.98,3.09,2.01,0.95,4.18,53.53,7.09,29,5,0.73,2.44,15.0,6.13,1,N
C1142,2024-02-01,Construction,Belgium,17.93,3.83,0.2137,4.0,2.28,2.01,0.92,6.09,49.24,7.09,37,5,3.4,2.44,15.0,6.43,2,N
C1142,2024-03-01,Construction,Belgium,16.13,3.31,0.205,2.49,2.03,2.01,0.95,2.51,52.94,7.09,20,5,1.38,2.44,15.0,7.04,1,N
C1142,2024-04-01,Construction,Belgium,16.63,3.34,0.2011,3.32,3.29,2.01,0.99,4.24,52.26,7.09,20,5,1.97,2.44,15.0,5.02,1,N
C1142,2024-05-01,Construction,Belgium,15.81,3.2,0.2023,2.7,2.53,2.01,1.0,4.79,53.4,7.09,21,5,2.41,2.44,15.0,9.77,1,N
C1142,2024-06-01,Construction,Belgium,16.7,3.2,0.1914,2.82,2.81,2.01,0.99,5.44,52.14,7.09,2,5,2.69,2.44,15.0,5.32,1,N
C1142,2024-07-01,Construction,Belgium,16.08,3.2,0.1992,2.84,1.69,2.01,1.0,3.38,53.0,7.09,0,4,2.99,2.44,15.0,11.02,1,N
C1142,2024-08-01,Construction,Belgium,16.39,3.47,0.2118,2.88,2.19,2.01,1.05,5.01,52.35,7.09,0,4,1.81,2.44,15.0,9.34,1,N
C1142,2024-09-01,Construction,Belgium,16.76,3.51,0.2093,3.44,3.34,2.01,1.04,3.97,56.43,7.09,0,3,2.94,2.44,15.0,5.91,1,N
C1142,2024-10-01,Construction,Belgium,17.33,3.47,0.2002,2.51,2.14,2.01,0.91,2.87,59.12,7.09,0,2,3.26,2.44,15.0,7.36,1,N
C1142,2024-11-01,Construction,Belgium,17.29,3.54,0.205,3.16,2.9,2.01,0.92,3.55,48.69,7.09,0,1,2.07,2.44,15.0,8.04,1,N
C1142,2024-12-01,Construction,Belgium,18.19,3.75,0.2059,2.71,1.96,2.01,0.94,4.91,46.83,7.09,0,1,3.0,2.44,15.0,9.16,1,N
C1143,2024-01-01,Financial Services,Germany,60.07,8.44,0.1405,6.17,2.99,4.45,2.61,22.34,54.28,5.34,70,6,1.46,1.44,15.0,8.26,2,Y
C1143,2024-02-01,Financial Services,Germany,61.54,7.69,0.1249,7.97,6.83,4.45,2.51,23.77,50.03,5.34,82,6,1.62,1.44,15.0,5.34,2,Y
C1143,2024-03-01,Financial Services,Germany,61.78,8.3,0.1343,8.0,3.86,4.45,2.66,22.02,53.13,5.34,89,6,1.75,1.44,15.0,6.28,2,Y
C1143,2024-04-01,Financial Services,Germany,63.08,10.03,0.159,7.7,7.05,4.45,2.71,22.12,54.4,5.34,90,6,1.02,1.44,15.0,4.78,2,Y
C1143,2024-05-01,Financial Services,Germany,60.07,8.78,0.1462,6.62,3.66,4.45,2.64,23.92,52.37,5.34,111,7,0.91,1.44,15.0,4.85,3,Y
C1143,2024-06-01,Financial Services,Germany,62.56,10.11,0.1616,10.53,5.98,4.45,2.63,21.41,55.32,5.34,114,8,0.63,1.44,15.0,6.51,3,Y
C1143,2024-07-01,Financial Services,Germany,60.87,9.31,0.1529,6.71,2.33,4.45,2.6,22.74,54.69,5.34,124,9,2.81,1.44,15.0,8.82,3,Y
C1143,2024-08-01,Financial Services,Germany,59.28,9.41,0.1588,7.0,6.65,4.45,2.53,22.5,53.91,5.34,139,10,1.41,1.44,15.0,3.5,3,Y
C1143,2024-09-01,Financial Services,Germany,60.74,8.85,0.1457,9.62,9.07,4.45,2.51,23.11,49.0,5.34,148,10,0.98,1.44,15.0,6.46,3,Y
C1143,2024-10-01,Financial Services,Germany,60.27,9.11,0.1512,9.13,6.97,4.45,2.62,21.94,54.15,5.34,164,10,1.5,1.44,15.0,6.69,3,Y
C1143,2024-11-01,Financial Services,Germany,59.72,9.03,0.1513,7.27,5.81,4.45,2.62,21.75,49.81,5.34,173,10,1.58,1.44,15.0,4.28,3,Y
C1143,2024-12-01,Financial Services,Germany,63.15,8.86,0.1403,6.86,5.16,4.45,2.33,22.45,55.87,5.34,169,10,0.5,1.44,15.0,3.38,3,Y
C1144,2024-01-01,Agriculture,Netherlands,46.52,1.4,0.0301,1.51,1.32,14.95,16.89,21.61,69.55,5.64,17,4,2.65,3.22,0.1,7.75,1,Y
C1144,2024-02-01,Agriculture,Netherlands,47.62,1.21,0.0255,1.1,0.93,14.95,16.31,22.47,69.74,5.64,16,4,4.58,3.22,1.22,5.47,1,N
C1144,2024-03-01,Agriculture,Netherlands,45.17,0.9,0.02,0.71,0.6,14.95,17.11,22.53,72.43,5.64,11,4,3.04,3.22,0.87,5.4,1,Y
C1144,2024-04-01,Agriculture,Netherlands,44.63,0.89,0.02,0.98,0.6,14.95,17.97,22.92,70.45,5.64,8,4,2.7,3.22,1.08,6.67,1,N
C1144,2024-05-01,Agriculture,Netherlands,42.85,1.22,0.0285,1.33,0.85,14.95,17.35,24.24,69.25,5.64,2,4,4.67,3.22,0.81,5.81,1,Y
C1144,2024-06-01,Agriculture,Netherlands,44.88,1.32,0.0295,1.17,0.65,14.95,17.68,22.72,69.39,5.64,0,4,3.85,3.22,1.78,7.34,1,N
C1144,2024-07-01,Agriculture,Netherlands,46.59,1.93,0.0415,1.55,0.75,14.95,16.69,22.71,68.08,5.64,0,4,3.68,3.22,1.07,5.32,1,N
C1144,2024-08-01,Agriculture,Netherlands,45.66,2.29,0.0501,2.19,1.8,14.95,17.49,23.37,66.87,5.64,4,4,4.48,3.22,2.24,9.12,1,N
C1144,2024-09-01,Agriculture,Netherlands,44.62,2.37,0.0531,1.83,1.5,14.95,18.63,23.82,71.39,5.64,9,4,3.56,3.22,2.69,7.43,1,N
C1144,2024-10-01,Agriculture,Netherlands,45.78,2.25,0.0491,2.33,1.68,14.95,16.25,23.34,71.7,5.64,15,4,2.36,3.22,2.97,4.76,1,N
C1144,2024-11-01,Agriculture,Netherlands,43.45,2.4,0.0552,2.34,2.31,14.95,16.3,23.07,70.1,5.64,15,4,3.78,3.22,2.81,7.05,1,N
C1144,2024-12-01,Agriculture,Netherlands,43.23,2.17,0.0502,1.77,0.85,14.95,16.76,22.78,75.32,5.64,12,4,3.32,3.22,2.41,5.14,1,N
C1145,2024-01-01,Media & Entertainment,Portugal,97.18,9.33,0.096,9.71,8.35,17.89,18.91,18.52,67.46,9.31,60,9,3.32,2.41,5.45,6.01,2,Y
C1145,2024-02-01,Media & Entertainment,Portugal,101.9,10.19,0.1,8.93,4.09,17.89,19.28,19.64,61.16,9.31,81,9,1.06,2.41,6.7,7.18,2,Y
C1145,2024-03-01,Media & Entertainment,Portugal,108.98,11.99,0.11,9.22,5.95,17.89,17.25,21.35,65.75,9.31,78,9,2.0,2.41,6.98,6.81,2,Y
C1145,2024-04-01,Media & Entertainment,Portugal,106.7,10.18,0.0954,10.95,7.52,17.89,19.12,18.69,65.92,9.31,60,9,3.12,2.41,7.6,6.55,2,Y
C1145,2024-05-01,Media & Entertainment,Portugal,106.35,9.82,0.0923,9.24,8.23,17.89,19.07,18.92,61.99,9.31,67,9,1.82,2.41,6.3,6.25,2,Y
C1145,2024-06-01,Media & Entertainment,Portugal,106.66,11.54,0.1082,11.86,9.48,17.89,18.12,18.7,67.0,9.31,72,9,2.78,2.41,7.6,10.62,2,Y
C1145,2024-07-01,Media & Entertainment,Portugal,106.99,11.87,0.111,8.46,4.74,17.89,17.7,19.75,63.44,9.31,82,9,2.81,2.41,7.47,4.81,2,Y
C1145,2024-08-01,Media & Entertainment,Portugal,111.97,11.53,0.103,9.97,9.6,17.89,17.71,21.29,64.46,9.31,96,10,1.69,2.41,7.16,2.36,3,Y
C1145,2024-09-01,Media & Entertainment,Portugal,110.62,11.35,0.1026,11.09,6.08,17.89,18.83,20.63,63.33,9.31,102,10,2.46,2.41,6.58,7.23,3,Y
C1145,2024-10-01,Media & Entertainment,Portugal,111.31,11.95,0.1074,12.38,6.75,17.89,19.56,17.76,55.68,9.31,103,10,1.59,2.41,7.42,9.75,3,Y
C1145,2024-11-01,Media & Entertainment,Portugal,114.71,11.88,0.1035,8.79,5.22,17.89,18.0,18.49,63.39,9.31,95,10,3.26,2.41,7.8,3.4,3,Y
C1145,2024-12-01,Media & Entertainment,Portugal,125.45,13.67,0.109,14.19,7.97,17.89,18.7,19.8,67.66,9.31,122,10,1.8,2.41,8.13,7.17,3,Y
C1146,2024-01-01,Professional Services,Finland,28.5,1.54,0.054,1.64,0.94,7.69,4.58,6.54,18.87,3.73,0,4,1.43,1.15,5.36,9.08,1,N
C1146,2024-02-01,Professional Services,Finland,27.65,1.51,0.0545,1.13,0.91,7.69,4.63,5.23,22.91,3.73,0,4,0.6,1.15,5.95,3.82,1,N
C1146,2024-03-01,Professional Services,Finland,27.73,1.46,0.0525,1.02,0.64,7.69,4.69,5.81,19.67,3.73,8,4,0.1,1.15,5.58,6.99,1,N
C1146,2024-04-01,Professional Services,Finland,28.59,1.2,0.0419,1.0,0.87,7.69,4.63,7.75,18.59,3.73,7,4,0.1,1.15,5.25,4.28,1,N
C1146,2024-05-01,Professional Services,Finland,30.57,1.23,0.0402,1.24,0.86,7.69,4.53,5.21,23.86,3.73,8,4,0.79,1.15,3.13,7.19,1,N
C1146,2024-06-01,Professional Services,Finland,32.33,1.48,0.0457,1.49,0.82,7.69,4.11,5.57,24.17,3.73,10,4,1.37,1.15,6.03,8.89,1,N
C1146,2024-07-01,Professional Services,Finland,32.98,1.67,0.0508,1.72,1.48,7.69,4.15,3.78,19.62,3.73,10,4,0.45,1.15,7.26,6.45,1,N
C1146,2024-08-01,Professional Services,Finland,32.46,1.91,0.059,1.78,1.05,7.69,4.57,4.95,23.97,3.73,5,4,0.55,1.15,6.64,7.64,1,N
C1146,2024-09-01,Professional Services,Finland,34.85,2.06,0.0592,1.89,1.84,7.69,4.68,6.62,20.96,3.73,7,4,2.07,1.15,5.98,5.45,1,N
C1146,2024-10-01,Professional Services,Finland,34.3,1.97,0.0573,1.45,0.79,7.69,4.39,5.91,25.21,3.73,25,4,2.73,1.15,7.94,8.21,1,N
C1146,2024-11-01,Professional Services,Finland,34.33,1.91,0.0557,1.84,1.43,7.69,4.68,4.72,19.22,3.73,13,4,0.38,1.15,5.67,3.76,1,N
C1146,2024-12-01,Professional Services,Finland,34.48,1.63,0.0472,1.73,1.39,7.69,4.39,6.42,16.54,3.73,20,4,0.98,1.15,5.16,5.87,1,N
C1147,2024-01-01,Logistics,Ireland,15.38,3.51,0.2286,3.55,3.08,2.13,2.27,23.18,45.42,4.75,53,7,2.98,1.98,15.0,7.64,2,N
C1147,2024-02-01,Logistics,Ireland,14.92,3.44,0.2304,2.79,1.33,2.13,2.35,24.14,57.75,4.75,61,7,1.42,1.98,15.0,5.85,2,Y
C1147,2024-03-01,Logistics,Ireland,14.52,3.28,0.2261,3.21,2.69,2.13,2.59,23.73,52.78,4.75,61,7,1.63,1.98,15.0,9.02,2,Y
C1147,2024-04-01,Logistics,Ireland,14.17,3.35,0.2362,3.61,2.0,2.13,2.33,23.53,50.79,4.75,64,7,3.24,1.98,15.0,8.86,2,Y
C1147,2024-05-01,Logistics,Ireland,13.64,3.02,0.2213,2.7,1.93,2.13,2.32,22.25,50.67,4.75,89,7,2.42,1.98,15.0,7.4,2,Y
C1147,2024-06-01,Logistics,Ireland,13.66,3.16,0.231,2.35,1.83,2.13,2.53,21.02,50.8,4.75,92,8,1.79,1.98,15.0,6.89,3,Y
C1147,2024-07-01,Logistics,Ireland,13.82,3.46,0.2506,3.46,2.51,2.13,2.43,23.33,52.98,4.75,84,8,1.19,1.98,15.0,5.12,2,Y
C1147,2024-08-01,Logistics,Ireland,13.71,3.44,0.2506,2.53,2.04,2.13,2.56,25.03,46.37,4.75,100,9,2.65,1.98,15.0,5.38,3,Y
C1147,2024-09-01,Logistics,Ireland,13.59,3.41,0.2512,2.89,2.5,2.13,2.46,24.55,48.48,4.75,95,10,2.77,1.98,15.0,4.45,3,Y
C1147,2024-10-01,Logistics,Ireland,13.66,3.51,0.2574,3.43,1.99,2.13,2.58,21.2,48.9,4.75,99,10,2.58,1.98,15.0,9.08,3,Y
C1147,2024-11-01,Logistics,Ireland,13.53,3.58,0.2644,2.67,1.56,2.13,2.38,23.99,49.33,4.75,112,10,2.55,1.98,15.0,6.89,3,Y
C1147,2024-12-01,Logistics,Ireland,13.53,3.78,0.2795,3.73,2.68,2.13,2.39,24.61,49.79,4.75,122,10,2.4,1.98,15.0,5.18,3,Y
C1148,2024-01-01,Healthcare,Sweden,9.89,2.38,0.2408,2.03,0.94,2.73,1.84,22.83,55.42,6.2,30,5,1.03,1.17,12.14,4.45,1,N
C1148,2024-02-01,Healthcare,Sweden,9.92,2.5,0.2518,1.82,0.76,2.73,1.9,23.63,63.06,6.2,34,5,1.72,1.17,14.66,6.99,2,N
C1148,2024-03-01,Healthcare,Sweden,9.69,2.6,0.2685,2.63,2.18,2.73,1.98,23.94,53.32,6.2,23,5,0.1,1.17,15.0,8.92,1,N
C1148,2024-04-01,Healthcare,Sweden,9.14,2.32,0.2538,2.04,1.79,2.73,1.97,21.7,59.59,6.2,3,5,1.7,1.17,13.74,6.86,1,N
C1148,2024-05-01,Healthcare,Sweden,8.88,2.31,0.2604,2.08,1.67,2.73,1.92,20.86,54.47,6.2,6,5,2.34,1.17,12.69,3.77,1,N
